Nama Dealer/Suplai,Pulau Dealer,Period,Supply
Nasmoco Salatiga,Jawa,2039,28.5
Nasmoco Kaligawe,Jawa,2039,28.5
Nasmoco Pemuda,Jawa,2039,28.5
Nasmoco Majapahit,Jawa,2039,28.5
Nasmoco Gombel,Jawa,2039,28.5
Nasmoco Siliwangi,Jawa,2039,28.5
Nasmoco Slamet Riyadi,Jawa,2039,28.5
Nasmoco Solo Baru,Jawa,2039,28.5
Nasmoco Ring Road,Jawa,2039,28.5
Nasmoco Tegal,Jawa,2039,28.5
Nasmoco Wonosobo,Jawa,2039,28.5
Nasmoco Mlati,Jawa,2039,61.12
Nasmoco Janti,Jawa,2039,61.12
Nasmoco Bantul,Jawa,2039,61.12
AUTO2000 Banyuwangi,Jawa,2039,26.72
AUTO2000 Bojonegoro,Jawa,2039,26.72
AUTO2000 Manyar Gresik,Jawa,2039,26.72
Arina Parama Jaya,Jawa,2039,26.72
AUTO2000 Jember,Jawa,2039,26.72
AUTO2000 Jember BP,Jawa,2039,26.72
AUTO2000 Jombang,Jawa,2039,26.72
AUTO2000 Kediri,Jawa,2039,26.72
AUTO2000 Kediri Suharmadji,Jawa,2039,26.72
AUTO2000 Lumajang,Jawa,2039,26.72
AUTO2000 Madiun,Jawa,2039,26.72
Kartika Sari Motor,Jawa,2039,26.72
AUTO2000 Malang Soetoyo,Jawa,2039,26.72
AUTO2000 Malang Supriadi,Jawa,2039,26.72
AUTO2000 Singosari,Jawa,2039,26.72
IMM Toyota Mojokerto,Jawa,2039,26.72
Auto2000 Ngawi,Jawa,2039,26.72
AUTO2000 Pasuruan,Jawa,2039,26.72
AUTO2000 Probolinggo,Jawa,2039,26.72
Asri Motor,Jawa,2039,26.72
Asri Motor Taman,Jawa,2039,26.72
Asri Motor BP,Jawa,2039,26.72
AUTO2000 Basuki Rachmat,Jawa,2039,26.72
AUTO2000 A. Yani,Jawa,2039,26.72
AUTO2000 Pecindilan,Jawa,2039,26.72
AUTO2000 Waru (DYNA OUTLET),Jawa,2039,26.72
AUTO2000 Jemur Sari,Jawa,2039,26.72
AUTO2000 Kertajaya,Jawa,2039,26.72
AUTO2000 Kenjeran,Jawa,2039,26.72
AUTO2000 Wiyung,Jawa,2039,26.72
Liek Motor Walikota,Jawa,2039,26.72
Liek Motor Indrapura,Jawa,2039,26.72
AUTO2000 HR Mohammad,Jawa,2039,26.72
Liek Motor Dupak BP,Jawa,2039,26.72
AUTO2000 Tuban,Jawa,2039,26.72
AUTO2000 Tulungagung,Jawa,2039,26.72
AUTO2000 Cikupa,Jawa,2039,27.79
Tunas Toyota Cilegon,Jawa,2039,27.79
AUTO2000 Pandeglang,Jawa,2039,27.79
AUTO2000 Serang,Jawa,2039,27.79
Tunas Toyota Serang,Jawa,2039,27.79
AUTO2000 Ciledug (BP),Jawa,2039,27.79
AUTO2000 Bintaro Jaya,Jawa,2039,27.79
AUTO2000 Bumi Serpong Damai,Jawa,2039,27.79
AUTO2000 Pondok Jagung,Jawa,2039,27.79
AUTO2000 Alam Sutera,Jawa,2039,27.79
AUTO2000 Tangerang,Jawa,2039,27.79
Tunas Toyota Tangerang,Jawa,2039,27.79
Tunas Toyota Ciputat,Jawa,2039,27.79
Astrido Toyota Tangerang,Jawa,2039,27.79
Astrido Toyota Karawaci,Jawa,2039,27.79
Astrido Toyota Pondok Cabe,Jawa,2039,27.79
Plaza Toyota Serpong,Jawa,2039,27.79
AUTO2000 BSD City,Jawa,2039,27.79
AUTO2000 Pasar Kemis,Jawa,2039,27.79
Tunas Toyota Cipondoh,Jawa,2039,27.79
Tunas Toyota Balaraja,Jawa,2039,27.79
Astrido Toyota Bitung,Jawa,2039,27.79
Setiajaya Toyota Pamulang,Jawa,2039,27.79
Tunas Toyota Lebak,Jawa,2039,27.79
AUTO2000 Denpasar,Kepulauan Nusa Tenggara,2039,42.55
AUTO2000 Sanur,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Denpasar,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Kuta,Kepulauan Nusa Tenggara,2039,42.55
AUTO2000 Gianyar,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Gianyar,Kepulauan Nusa Tenggara,2039,42.55
AUTO2000 Singaraja,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Singaraja,Kepulauan Nusa Tenggara,2039,42.55
AUTO2000 Tabanan,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Tabanan,Kepulauan Nusa Tenggara,2039,42.55
Agung Toyota Tabanan BP,Kepulauan Nusa Tenggara,2039,42.55
Krida Toyota Bima,Kepulauan Nusa Tenggara,2039,42.82
Krida Toyota Praya,Kepulauan Nusa Tenggara,2039,42.82
Krida Toyota Selong SP,Kepulauan Nusa Tenggara,2039,42.82
Krida Toyota,Kepulauan Nusa Tenggara,2039,42.82
Auto Nusa Abadi,Kepulauan Nusa Tenggara,2039,100.94
AUTO2000 Supadio Pontianak,Kalimantan,2039,55.08
Anzon Toyota Pontianak,Kalimantan,2039,55.08
Anzon Toyota Pontianak BP,Kalimantan,2039,55.08
Anzon Toyota Singkawang,Kalimantan,2039,55.08
Wira Megah Palangkaraya,Kalimantan,2039,92.13
Auto2000 Palangkaraya,Kalimantan,2039,92.13
Anzon Toyota Sampit,Kalimantan,2039,92.13
AUTO2000 Ahmad Yani Banjarmasin,Kalimantan,2039,68.84
Wira Megah Banjarbaru,Kalimantan,2039,68.84
Wira Megah Banjarmasin,Kalimantan,2039,68.84
Wira Megah Pelaihari,Kalimantan,2039,68.84
AUTO2000 Balikpapan Sudirman,Kalimantan,2039,43.48
AUTO2000 Balikpapan BP,Kalimantan,2039,43.48
AUTO2000 Balikpapan MT Haryono,Kalimantan,2039,43.48
AUTO2000 Bontang,Kalimantan,2039,43.48
AUTO2000 Tenggarong,Kalimantan,2039,43.48
Graha Toyota Kutaikartanegara,Kalimantan,2039,43.48
AUTO2000 Sangatta,Kalimantan,2039,43.48
Graha Toyota Sangatta,Kalimantan,2039,43.48
Auto2000 Paser,Kalimantan,2039,43.48
AUTO2000 Samarinda,Kalimantan,2039,43.48
Graha Toyota Samarinda,Kalimantan,2039,43.48
Sumber Harapan Tarakan I,Kalimantan,2039,114.46
Sumber Harapan Tarakan II,Kalimantan,2039,114.46
Hasjrat Toyota Bitung,Sulawesi,2039,54.6
Hasjrat Toyota Kotamobagu,Sulawesi,2039,54.6
Hasjrat Toyota Manado Kombos,Sulawesi,2039,54.6
Hasjrat Toyota Manado Sudirman,Sulawesi,2039,54.6
Hasjrat Toyota Manado Tendean,Sulawesi,2039,54.6
Hasjrat Toyota Airmadidi,Sulawesi,2039,54.6
Hasjrat Toyota Luwuk,Sulawesi,2039,45.64
Hasjrat Toyota Palu Durian,Sulawesi,2039,45.64
Hasjrat Toyota Palu Diponegoro,Sulawesi,2039,45.64
Hasjrat Toyota Palu Mutiara,Sulawesi,2039,45.64
Kalla Toyota Juanda,Sulawesi,2039,45.64
Kalla Toyota Martadinata,Sulawesi,2039,45.64
Kalla Toyota Poso,Sulawesi,2039,45.64
Kalla Toyota Bone,Sulawesi,2039,29.33
Kalla Toyota Bulukumba,Sulawesi,2039,29.33
Kalla Toyota Gowa,Sulawesi,2039,29.33
Kalla Toyota (I) Urip Sumoharjo,Sulawesi,2039,29.33
Kalla Toyota Alauddin,Sulawesi,2039,29.33
Kalla Toyota HOS Cokroaminoto,Sulawesi,2039,29.33
Kalla Toyota Maros,Sulawesi,2039,29.33
Kalla Toyota Serui,Sulawesi,2039,29.33
Garasi Kalla Toyota,Sulawesi,2039,29.33
Kalla Toyota Palopo,Sulawesi,2039,29.33
Kalla Toyota Pare-pare,Sulawesi,2039,29.33
Kalla Toyota Pinrang,Sulawesi,2039,29.33
Kalla Toyota Sengkang,Sulawesi,2039,29.33
Kalla Toyota Sidrap,Sulawesi,2039,29.33
Kalla Toyota Soppeng,Sulawesi,2039,29.33
Kalla Toyota Tanatoraja,Sulawesi,2039,29.33
Kalla Toyota Kendari,Sulawesi,2039,94.39
Kalla Toyota Kolaka,Sulawesi,2039,94.39
Hasjrat Toyota Gorontalo Kasuari,Sulawesi,2039,76.57
Hasjrat Toyota Gorontalo,Sulawesi,2039,76.57
Hasjrat Toyota Limboto,Sulawesi,2039,76.57
Kalla Toyota Mamuju,Sulawesi,2039,105.1
Kalla Toyota Polmas,Sulawesi,2039,105.1
Hasjrat Toyota Ambon,Kepulauan Maluku,2039,120.01
Hasjrat Toyota Ternate,Kepulauan Maluku,2039,256.66
Sinar Suri Manokwari,Papua,2039,135.65
Hasjrat Toyota Sorong,Papua,2039,135.65
Hasjrat Toyota Biak,Papua,2039,77.36
Hasjrat Toyota Abepura,Papua,2039,77.36
Hasjrat Toyota Jayapura,Papua,2039,77.36
Hasjrat Toyota Nabire,Papua,2039,77.36
Hasjrat Toyota Timika,Papua,2039,77.36
MINI EUROKARS PT. TRANS EUROKARS INDONESIA,Jawa,2039,31.55
PT. Plaza Auto Raya BANDUNG,Jawa,2039,24.66
PT Plaza Auto Raya SURABAYA,Jawa,2039,26.72
PT. Plaza Auto Raya SERPONG,Jawa,2039,27.79
PT. Plaza Auto Raya PONDOK INDAH,Jawa,2039,31.55
PT. Plaza Auto Raya SENOPATI,Jawa,2039,31.55
MINI Performance Motors Service,Sumatera,2039,34.65
Menteng Service Center,Jawa,2039,31.55
Mampang Service Center,Jawa,2039,31.55
Pluit Service Center,Jawa,2039,31.55
Service Center KYMCO iONEX Cideng,Jawa,2039,442.54
KYMCO BANDUNG OTO BUTIK,Jawa,2039,87.95
KYMCO ASTA MOTOR PERKASA,Kepulauan Nusa Tenggara,2039,178.59
Dealer Gesits Aceh,Sumatera,2039,334.85
Dealer GESITS Bandung,Jawa,2039,87.95
Dealer Gesits Batam,Sumatera,2039,292.18
Dealer Gesits Bekasi,Jawa,2039,87.95
Dealer GESITS Bintaro,Jawa,2039,442.54
Dealer GESITS Blitar,Jawa,2039,96.33
Dealer Gesits Bogor,Jawa,2039,87.95
Dealer Gesits Bontang,Kalimantan,2039,272.19
Dealer Gesits BSD,Jawa,2039,176.49
Dealer GESITS Denpasar Bali,Kepulauan Nusa Tenggara,2039,178.59
Dealer GESITS Dumai,Sumatera,2039,289
Dealer Gesits Karawang,Jawa,2039,87.95
Dealer GESITS Kendari,Sulawesi,2039,521.31
Dealer Gesits Lampung,Sumatera,2039,132.59
Dealer Gesits Makassar,Sulawesi,2039,218.67
Dealer Gesits Malang,Jawa,2039,96.33
Dealer Gesits Medan,Sumatera,2039,172.23
Dealer GESITS Morotai,Kepulauan Maluku,2039,283.51
Dealer Gesits Nias,Sumatera,2039,172.23
Dealer Gesits Pakuwon Surabaya,Jawa,2039,96.33
Dealer Gesits Palembang,Sumatera,2039,734.16
Dealer Gesits Pekanbaru,Sumatera,2039,289
Dealer Gesits Pelalawan,Sumatera,2039,289
Dealer GESITS Pontianak,Kalimantan,2039,81.13
Dealer Gesits Samarinda,Kalimantan,2039,272.19
Dealer GESITS Semarang I,Jawa,2039,86.58
Dealer Gesits Semarang II,Jawa,2039,86.58
Dealer Gesits Siak,Sumatera,2039,289
Dealer Gesits Sukabumi,Jawa,2039,87.95
Dealer GESITS Sumba Barat,Kepulauan Nusa Tenggara,2039,167.25
Dealer GESITS Sumbawa,Kepulauan Nusa Tenggara,2039,331.13
Dealer GESITS Sumenep Madura,Jawa,2039,96.33
Dealer GESITS Surabaya I,Jawa,2039,96.33
Dealer GESITS Surabaya II,Jawa,2039,96.33
Dealer GESITS Timika - Papua,Papua,2039,812.41
Dealer Gesits Kupang,Kepulauan Nusa Tenggara,2039,167.25
Dealer GESITS Yogyakarta,Jawa,2039,108.03
Qaddasa Gesits Motor Sibolga,Sumatera,2039,172.23
Electrum Dealer,Jawa,2039,442.54
PT. Supra Benelli Motorsport (Main Dealer),Jawa,2039,442.54
Benelli Dewi Sartika Jakarta Timur,Jawa,2039,442.54
BENELLI CIKARANG,Jawa,2039,87.95
PT. Benelli Anugerah Motor Pusaka Branch FATMAWATI,Jawa,2039,108.03
PT. Benelli Anugerah Motor Pusaka Branch BEKASI,Jawa,2039,87.95
PT. Benelli Anugerah Motor Pusaka Branch BOGOR,Jawa,2039,87.95
PT. Benelli Anugerah Motor Pusaka - Benelli Depok,Jawa,2039,87.95
PT Benelli Anugerah Motor Pusaka - Branch BSD,Jawa,2039,176.49
Benelli Serang,Jawa,2039,176.49
Benelli Bandung Center (Main Dealer),Jawa,2039,87.95
BENELLI KARAWANG,Jawa,2039,87.95
Benelli Garut Center,Jawa,2039,87.95
Benelli Sukabumi,Jawa,2039,87.95
Benelli Cirebon Center,Jawa,2039,87.95
PT. Benelli Anugerah Motor Pusaka - Branch Semarang,Jawa,2039,86.58
PT. Benelli Anugerah Motor Pusaka - Branch Solo,Jawa,2039,86.58
PT. Benelli Anugerah Motor Pusaka - Branch Kudus,Jawa,2039,86.58
PT. Benelli Anugerah Motor Pusaka - Branch Yogyakarta,Jawa,2039,108.03
PT. Benelli Perkasa Motor (Main Dealer),Jawa,2039,96.33
PT. Benelli Perkasa Motor Branch Malang,Jawa,2039,96.33
PT. Benelli Perkasa Motor Branch BALI Veteran,Kepulauan Nusa Tenggara,2039,178.59
Benelli Palembang,Sumatera,2039,734.16
PT. Sedayu Central Niaga - Benelli Pekanbaru,Sumatera,2039,289
PT. Benelli Anugerah Motor Pusaka - Branch Medan,Sumatera,2039,172.23
PT. Benelli Anugerah Motor Pusaka - Branch Lampung,Sumatera,2039,132.59
Benelli Belitung,Sumatera,2039,518.27
Benelli Makassar,Sulawesi,2039,218.67
Benelli Kendari,Sulawesi,2039,368.19
Benelli ParePare,Sulawesi,2039,218.67
Benelli Palu,Sulawesi,2039,368.19
Benelli Ambon,Kepulauan Maluku,2039,132.56
Benelli Pangeran Antasari Banjarmasin,Kalimantan,2039,152.07
Benelli Banjarmasin,Kalimantan,2039,152.07
Benelli Pontianak,Kalimantan,2039,81.13
Benelli Samarinda,Kalimantan,2039,272.19
TVS PRINGSEWU,Sumatera,2039,132.59
TVS BANYUWANGI,Jawa,2039,96.33
TVS TANGGERANG,Jawa,2039,176.49
TVS GATSU MEDAN,Sumatera,2039,172.23
TVS SOLO,Jawa,2039,86.58
TVS KARAWANG,Jawa,2039,87.95
TVS CIREBON,Jawa,2039,87.95
TVS TABANAN,Kepulauan Nusa Tenggara,2039,178.59
TVS SINGKAWANG,Kalimantan,2039,81.13
TVS CIANJUR,Jawa,2039,87.95
TVS PANDEGLANG,Jawa,2039,176.49
TVS AMBON/Dealer Gesits,Kepulauan Maluku,2039,132.56
TVS MEDAN,Sumatera,2039,172.23
TVS TEGAL,Jawa,2039,86.58
TVS KUDUS,Jawa,2039,86.58
TVS BANJARBARU,Kalimantan,2039,152.07
TVS DEWISARTIKA,Jawa,2039,442.54
TVS PADALARANG,Jawa,2039,87.95
TVS GARUT,Jawa,2039,87.95
TVS MAKASSAR,Sulawesi,2039,218.67
TVS SEMARANG,Jawa,2039,86.58
TVS PURWOKERTO,Jawa,2039,86.58
TVS GRESIK,Jawa,2039,96.33
TVS PONTIANAK,Kalimantan,2039,81.13
TVS KETAPANG,Kalimantan,2039,81.13
TVS SAMBAS,Kalimantan,2039,81.13
TVS PALANGKARAYA,Kalimantan,2039,407.07
TVS LAMPUNG,Sumatera,2039,132.59
TVS BALI,Kepulauan Nusa Tenggara,2039,178.59
TVS JATIASIH,Jawa,2039,87.95
TVS SURABAYA,Jawa,2039,96.33
TVS YOGYAKARTA,Jawa,2039,108.03
TVS BANDUNG,Jawa,2039,87.95
TVS CIBINONG,Jawa,2039,87.95
TVS CENGKARENG,Jawa,2039,442.54
TVS SUKABUMI,Jawa,2039,87.95
TVS BEKASI TIMUR,Jawa,2039,87.95
TVS KEDIRI,Jawa,2039,96.33
TVS SUOH,Sumatera,2039,132.59
Dealer Gisits Gorontalo,Sulawesi,2039,965.7
Dealer Gesits Tanjung Pinang,Sumatera,2039,292.18
Dealer Gesits Tarakan,Kalimantan,2039,379.3
Dealer Polytron Bitung (Cikupa),Jawa,2039,176.49
Dealer Polytron Jakarta Barat,Jawa,2039,442.54
Dealer Polytron Jakarta Timur,Jawa,2039,442.54
Dealer Polytron Jakarta Selatan,Jawa,2039,442.54
Dealer Polytron Cilegon,Jawa,2039,176.49
Dealer Polytron Tangerang,Jawa,2039,176.49
Dealer Polytron Depok,Jawa,2039,87.95
Dealer Polytron Cikarang,Jawa,2039,87.95
Dealer Polytron Bogor,Jawa,2039,87.95
Dealer Polytron Bekasi,Jawa,2039,87.95
Dealer Polytron Bandung,Jawa,2039,87.95
Dealer Polytron Bandung Utara,Jawa,2039,87.95
Dealer Polytron Tasikmalaya,Jawa,2039,87.95
Dealer Polytron Subang,Jawa,2039,87.95
Dealer Polytron Sukabumi,Jawa,2039,87.95
Dealer Polytron Cirebon,Jawa,2039,87.95
Dealer Polytron Semarang,Jawa,2039,86.58
Dealer Polytron Kudus,Jawa,2039,86.58
Dealer Polytron Pekalongan,Jawa,2039,86.58
Dealer Polytron Klaten,Jawa,2039,86.58
Dealer Polytron Yogyakarta,Jawa,2039,108.03
Dealer Polytron Solo,Jawa,2039,86.58
Dealer Polytron Purwokerto,Jawa,2039,86.58
Dealer Polytron Surabaya (Rungkut),Jawa,2039,96.33
Dealer Polytron Pasuruan,Jawa,2039,96.33
Dealer Polytron Malang,Jawa,2039,96.33
Dealer Polytron Bojonegoro,Jawa,2039,96.33
Dealer Polytron Surabaya Utara,Jawa,2039,96.33
Dealer Polytron Kediri,Jawa,2039,96.33
Dealer Polytron Madiun,Jawa,2039,96.33
Hyundai Pramuka,Jawa,2040,40.71
Hyundai Lotte Shopping Avenue,Jawa,2040,40.71
Hyundai DI Panjaitan,Jawa,2040,40.71
Hyundai Pancoran,Jawa,2040,40.71
Hyundai Sawah Besar,Jawa,2040,40.71
Hyundai Mampang,Jawa,2040,40.71
Hyundai Kelapa Gading,Jawa,2040,40.71
Hyundai Simprug,Jawa,2040,40.71
Hyundai Pegangsaan,Jawa,2040,40.71
Hyundai Lippo Plaza Kramat Jati,Jawa,2040,40.71
Hyundai Sunter,Jawa,2040,40.71
Hyundai Kebon Jeruk,Jawa,2040,40.71
Hyundai Pondok Indah Mall,Jawa,2040,40.71
Hyundai Kalimalang,Jawa,2040,40.71
Hyundai Fatmawati,Jawa,2040,40.71
Hyundai Pluit,Jawa,2040,40.71
Hyundai Lippo Mall Puri,Jawa,2040,40.71
Hyundai Pondok Gede,Jawa,2040,31.82
Hyundai Cilandak,Jawa,2040,40.71
Hyundai Ciputat,Jawa,2040,35.85
Hyundai PIK,Jawa,2040,40.71
Hyundai Summarecon Bekasi,Jawa,2040,31.82
Hyundai Cimanggis,Jawa,2040,31.82
Hyundai Bintaro,Jawa,2040,35.85
Hyundai Cipondoh,Jawa,2040,35.85
Hyundai Margonda,Jawa,2040,31.82
Hyundai Bekasi Timur,Jawa,2040,31.82
Hyundai Cibubur,Jawa,2040,31.82
Hyundai Sawangan,Jawa,2040,31.82
Hyundai Tangerang City,Jawa,2040,35.85
Hyundai Serpong,Jawa,2040,35.85
Hyundai BSD City,Jawa,2040,35.85
Hyundai Summarecon Mall Serpong,Jawa,2040,35.85
Hyundai Cibinong,Jawa,2040,31.82
Hyundai Cikarang,Jawa,2040,31.82
Hyundai Mal Lippo Cikarang,Jawa,2040,31.82
Hyundai Sholeh Iskandar,Jawa,2040,31.82
Hyundai Cikupa,Jawa,2040,35.85
Hyundai Tajur,Jawa,2040,31.82
Hyundai Karawang,Jawa,2040,31.82
Hyundai Purwakarta,Jawa,2040,31.82
Hyundai Cianjur,Jawa,2040,31.82
Hyundai Serang,Jawa,2040,35.85
Hyundai Sukabumi,Jawa,2040,31.82
Hyundai Cilegon,Jawa,2040,35.85
Hyundai Pasteur,Jawa,2040,31.82
Hyundai Cihampelas,Jawa,2040,31.82
Hyundai Leuwipanjang,Jawa,2040,31.82
Hyundai Ahmad Yani,Jawa,2040,31.82
Hyundai Soekarno Hatta,Jawa,2040,31.82
Hyundai Rancaekek,Jawa,2040,31.82
Hyundai Indramayu,Jawa,2040,31.82
Hyundai Cirebon,Jawa,2040,31.82
Hyundai Tasikmalaya,Jawa,2040,31.82
Hyundai Lampung,Sumatera,2040,70.41
Hyundai Kalijaga,Jawa,2040,31.82
Hyundai Tegal,Jawa,2040,36.78
Hyundai Purwokerto,Jawa,2040,36.78
Hyundai Batang,Jawa,2040,36.78
Hyundai Magelang,Jawa,2040,36.78
Hyundai Puri Anjasmoro,Jawa,2040,36.78
Hyundai Setiabudi,Jawa,2040,36.78
Hyundai Raden Patah,Jawa,2040,36.78
Hyundai Mlati,Jawa,2040,78.87
Hyundai Veteran,Sumatera,2040,48.32
Hyundai Soetta,Sumatera,2040,48.32
Hyundai Adisucipto,Jawa,2040,78.87
Hyundai Kudus,Jawa,2040,36.78
Hyundai Bangka,Sumatera,2040,201.81
Hyundai Adisucipto Solo,Jawa,2040,36.78
Hyundai Solo Baru,Jawa,2040,36.78
Hyundai Madiun,Jawa,2040,34.48
Hyundai Lubuklinggau,Sulawesi,2040,37.84
Hyundai Bengkulu,Sumatera,2040,143.35
Hyundai Tuban,Jawa,2040,34.48
Hyundai Kediri,Jawa,2040,34.48
Hyundai Jambi,Sumatera,2040,102.41
Hyundai HR Muhammad,Jawa,2040,34.48
Hyundai Basuki Rahmat,Jawa,2040,34.48
Hyundai Waru,Jawa,2040,34.48
Hyundai Gubeng,Jawa,2040,34.48
Hyundai Jemur Andayani,Jawa,2040,34.48
Hyundai Sutoyo,Jawa,2040,34.48
Hyundai Singosari,Jawa,2040,34.48
Hyundai Pontianak,Kalimantan,2040,71.08
Hyundai Jember,Jawa,2040,34.48
Hyundai Banyuwangi,Jawa,2040,34.48
Hyundai Nagoya,Sumatera,2040,64.39
Hyundai Palangka Raya,Kalimantan,2040,118.88
Hyundai Banjarmasin,Kalimantan,2040,88.82
Hyundai Khatib Sulaiman,Sumatera,2040,84.76
Hyundai Gatsu,Kepulauan Nusa Tenggara,2040,54.9
Hyundai Panam,Sumatera,2040,64.39
Hyundai Sunset Road,Kepulauan Nusa Tenggara,2040,54.9
Hyundai Lombok,Kepulauan Nusa Tenggara,2040,55.26
Hyundai Dumai,Sumatera,2040,64.39
Hyundai Balikpapan,Kalimantan,2040,56.11
Hyundai Samarinda,Kalimantan,2040,56.11
Hyundai Pettarani,Sulawesi,2040,37.84
Hyundai Urip Sumoharjo,Sulawesi,2040,37.84
Hyundai Sungguminasa,Sulawesi,2040,37.84
Hyundai SM Raja,Sumatera,2040,44.71
Hyundai Yos Sudarso,Sumatera,2040,44.71
Hyundai Gatot Subroto,Sumatera,2040,44.71
Hyundai Binjai,Sumatera,2040,44.71
Hyundai Palopo,Sulawesi,2040,37.84
Hyundai Palu,Sulawesi,2040,58.9
Hyundai Tarakan,Kalimantan,2040,147.7
Hyundai Kendari,Sulawesi,2040,121.79
Hyundai Aceh,Sumatera,2040,78.23
Hyundai Kupang,Kepulauan Nusa Tenggara,2040,130.25
Hyundai Gorontalo,Sulawesi,2040,98.8
Hyundai Manado,Sulawesi,2040,70.45
Hyundai Ambon,Kepulauan Maluku,2040,154.85
Hyundai Jayapura,Papua,2040,99.83
PT Arista Jaya Abadi - Medan,Sumatera,2040,44.71
PT Thamrin Citra Abadi - Palembang,Sumatera,2040,48.32
PT Cakrawala Automotif Rabhasa - Bintaro,Jawa,2040,35.85
PT Cakrawala Automotif Rabhasa - Kuningan,Jawa,2040,40.71
"PT Dipo Angkasa Motor - Pluit, Jakarta",Jawa,2040,40.71
PT Mercindo Autorama - Mampang,Jawa,2040,40.71
PT Mercindo Autorama - Sunter,Jawa,2040,40.71
PT Panji Rama Otomotif - BSD,Jawa,2040,35.85
PT Panji Rama Otomotif - Gandaria,Jawa,2040,40.71
PT Suri Motor Indonesia - TB Simatupang,Jawa,2040,40.71
PT Citrakarya Pranata - Bandung,Jawa,2040,31.82
PT Hartono Raya Motor - Semarang,Jawa,2040,36.78
PT Kalimas Arubu Indonesia - Yogyakarta,Jawa,2040,78.87
PT Hartono Raya Motor - Surabaya,Jawa,2040,34.48
PT Kedaung Satrya Motor - Surabaya,Jawa,2040,34.48
PT Hartono Raya Motor - Denpasar,Kepulauan Nusa Tenggara,2040,54.9
PT Kumala Bintang Cemerlang - Makassar,Sulawesi,2040,37.84
Astra Autoprima,Jawa,2040,40.71
Tunas Bekasi,Jawa,2040,40.71
Astra Pluit,Jawa,2040,40.71
Eurokars Group Eurokars PIK 2,Jawa,2040,35.85
Tunas Asset Sarana,Jawa,2040,40.71
Tunas Tomang,Jawa,2040,40.71
PT Performance Motors Indonesia,Jawa,2040,40.71
Artha Motor Lestari Thamrin,Jawa,2040,40.71
Tunas Tebet,Jawa,2040,40.71
PMI BPS PT Performance Auto Selection,Jawa,2040,40.71
Eurokars Kebon Jeruk,Jawa,2040,40.71
Astra Cilandak,Jawa,2040,40.71
PT. Bestindo Car Utama,Jawa,2040,35.85
Karya Prima Ultima,Jawa,2040,35.85
Astra Serpong,Jawa,2040,35.85
Tunas Bandung,Jawa,2040,31.82
Astra Semarang,Jawa,2040,36.78
Astra Surabaya,Jawa,2040,34.48
Karyatama Trans Niaga Pekanbaru,Sumatera,2040,64.39
Astra  Denpasar,Kepulauan Nusa Tenggara,2040,54.9
Astra Makassar,Sulawesi,2040,37.84
PT Performance Motors Ind Medan PMI Medan,Sumatera,2040,44.71
MG Pluit,Jawa,2040,40.71
MG Kebon Jeruk,Jawa,2040,40.71
MG Samanhudi,Jawa,2040,40.71
MG Mampang,Jawa,2040,40.71
MG Pondok Indah,Jawa,2040,40.71
MG Bekasi,Jawa,2040,31.82
MG Buah Batu - Bandung,Jawa,2040,31.82
MG Surabaya,Jawa,2040,34.48
MG Medan,Sumatera,2040,44.71
MG Palembang,Sumatera,2040,48.32
MG Pekanbaru,Sumatera,2040,64.39
MG Balikpapan,Kalimantan,2040,56.11
MG Kairagi - Manado,Sulawesi,2040,70.45
MG Pettarani - Makassar,Sulawesi,2040,37.84
MG Batam,Sumatera,2040,97.52
MG Puri,Jawa,2040,40.71
MG Citraland,Jawa,2040,34.48
MG BSD,Jawa,2040,35.85
MG Puri Anjasmoro - Semarang,Jawa,2040,36.78
MG Cihampelas - Bandung,Jawa,2040,31.82
MG Fatmawati,Jawa,2040,40.71
MG Bogor,Jawa,2040,31.82
MG Denpasar - Bali,Kepulauan Nusa Tenggara,2040,54.9
MG SCBD,Jawa,2040,40.71
MG Solo,Jawa,2040,36.78
MG Mlati,Jawa,2040,78.87
MG Sengkang,Sulawesi,2040,37.84
MG Palu,Sulawesi,2040,58.9
MG Kendari,Sulawesi,2040,121.79
MG Cibubur,Jawa,2040,31.82
MG Cirebon,Jawa,2040,31.82
MG KS Tubun,Jawa,2040,40.71
MG Lampung,Sumatera,2040,70.41
MG Pontianak,Kalimantan,2040,71.08
MG Sukabumi,Jawa,2040,31.82
Kia Ciputat - PT. Yi Li Sha,Jawa,2040,40.71
Kia Pondok Indah -  PT. Wahana Wirawan,Jawa,2040,40.71
Kia Bintaro - PT. Indomobil Trada Nasional,Jawa,2040,35.85
Kia Daan Mogot - PT. Indomobil Trada Nasional,Jawa,2040,40.71
Kia PIK - PT. Indomobil Trada Nasional,Jawa,2040,40.71
Kia Cinere - PT. Indomobil Trada Nasional,Jawa,2040,31.82
Kia Cimone - PT. Indomobil Trada Nasional,Jawa,2040,35.85
Kia Halim - PT. Indomobil Trada Nasional,Jawa,2040,40.71
Kia Pulogadung - PT. Wahana Indo Trada,Jawa,2040,40.71
Kia Radin Inten - PT. Indomobil Trada Nasional,Jawa,2040,40.71
Kia Kelapa Gading - PT. Indomobil Trada Nasional,Jawa,2040,40.71
